id,supplement,category,type,name,ruby,maxlv,maxlv_int,timing,skill,dfclty,target,rng,encroach,encroach_int,restrict,premise,flavor,effect,ref_weapon_id,ref_armor_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_restrict_order
EA-悪食の食卓,EA,エグザイル,エネミー,悪食の食卓,アクシキノショクタク,1,1,メジャーアクション,—,自動成功,自身,至近,—,0,—,,ありとあらゆる無機物、有機物を取り込み、消化してしまうエフェクト。いかなるものでも消化し、痕跡を残さず取り込むことができる。,使用することで、そのシナリオの間、このエネミーのHPを+20する。この効果は、複数回使用することで重複する。ただし、このエフェクトで生きているものを取り込むことはできない。,,,,,,基本2-悪食の食卓,,,,,,,,53
EA-究極擬態,EA,エグザイル,エネミー,究極擬態,キュウキョクキタイ,1,1,マイナーアクション,—,自動成功,自身,至近,—,0,—,,完全に肉体を変化させ、他人になりすますエフェクト。,特定の誰かの姿に変身する。この変身は、通常の判定では見破ることができない。GMは、任意に設定した条件を満たすことで、〈知覚〉での対決を行なうか、あるいは対決を行なうまでもなく見破ることができる、としてよい。,,,,,,IC-究極擬態,,,,,,,,53
EA-広域融合,EA,エグザイル,エネミー,広域融合,コウイキユウコウ,1,1,メジャーアクション,—,自動成功,効果参照,効果参照,—,0,—,,巨大な無機物と融合するエフェクト。,建物ひとつや乗物ひとつなど、無機物で構成されたものひとつと融合し、このエネミーの身体の一部として扱う。内部を知覚できる、設備を自在に操れるなど、具体的な効果はGMが決定せよ。,,,,,,,,,,,,,,53
EA-神出鬼没,EA,エグザイル,エネミー,神出鬼没,シンシュツキホツ,1,1,オートアクション,—,自動成功,自身,至近,—,0,—,,肉体を自在に変形させてあらゆる場所に出入りするエフェクト。,このエネミーによるシーンへの登場、またはシーンからの退場の宣言と同時に使用する。このエネミーはシーンがどのような場所、どのような状況であろうと登場および退場できる。登場した際の場所も、このエネミーの任意の場所にできる。,,,,,,基本2-神出鬼没,,,,,,,,53
EA-堕落の爪,EA,エグザイル,エネミー,堕落の爪,タラクノツメ,10,10,マイナーアクション,—,自動成功,自身,至近,—,0,—,,爪や牙など、肉体の一部から高濃度のレネゲイドウィルスを注入するエフェクト。,そのメインプロセスでこのエネミーが行なう攻撃によって、1点でもHPダメージを受けたキャラクターは、侵蝕率がLV点上昇する。このエフェクトは侵蝕率でレベルアップしない。,,,,,,IC-堕落の爪,,,,,,,,53
EA-メンタルインベイション,EA,エグザイル,エネミー,メンタルインベイション,メンタルインヘイション,1,1,メジャーアクション,〈意志〉,対決,単体,至近,—,0,—,,他者に身体の一部を埋め込み、操るエフェクト。,対象の〈意志〉と対決を行なう。このエネミーが勝利した場合、そのシナリオの間、対象の行動を決定できる。効果中、対象は意識は保ったままだが、行動を選択できない。この効果は任意のタイミングで解除できる。また、このエネミーが死亡した場合も、この効果は解除される。,,,,,,基本2-メンタルインベイション,,,,,,,,53
EA-嵐の塔,EA,ハヌマーン,エネミー,嵐の塔,アラシノトウ,3,3,セットアッププロセス,—,自動成功,シーン,視界,—,0,—,,強風を吹かせて、飛行をさせないエフェクト。,そのシーンの間、このエネミー以外のすべてのキャラクターは飛行状態になることができない。すでに飛行状態のキャラクターは、飛行状態が解除される。このエフェクトは侵蝕率でレベルアップせず、1シナリオにLV回まで使用できる。,,,,,,基本2-嵐の塔,,,,,,,,53
EA-高速分身,EA,ハヌマーン,エネミー,高速分身,コウソクフンシン,5,5,セットアッププロセス,—,自動成功,自身,至近,—,0,—,,高速で動くことにより、分身を生み出すエフェクト。,そのシーンの間、このエネミーとまったく同じデータを持った分身を(LV)体作り出す。分身はそれぞれ独自に行動するが、HPと、エフェクトや装備の回数制限はこのエネミーと分身全員が共有する。このエフェクトは侵蝕率でレベルアップしない。,,,,,,IC-高速分身,,,,,,,,53
EA-沈黙の壁,EA,ハヌマーン,エネミー,沈黙の壁,チンモクノカヘ,1,1,メジャーアクション,〈RC〉,自動成功,—,視界,—,0,—,,音を伝達させなくさせるエフェクト。,対象に射撃攻撃を行なう。命中した場合、そのシナリオの間、対象はあらゆる音が聞こえなくなる。特定の音や言葉のみを聞けなくさせることもできる。この効果はこのエネミーの任意のタイミングで解除できる。また、このエネミーが死亡した場合も、この効果は解除される。,,,,,,基本2-沈黙の壁,,,,,,,,53
EA-ブレイクウインド,EA,ハヌマーン,エネミー,ブレイクウインド,フレイクウイント,5,5,セットアッププロセス,—,自動成功,範囲(選択),視界,—,0,—,,突風によって相手を吹き飛ばすエフェクト。,対象を[LV×5]m移動させる。この時、離脱を行なうことができる。移動先はこのエネミーが決定する。複数の対象を移動させる場合、移動先は同じでなければならない。,,,,,,,,,,,,,,53
EA-ミューズの調べ,EA,ハヌマーン,エネミー,ミューズの調べ,ミュースノシラヘ,1,1,メジャーアクション,〈芸術:〉,自動成功,シーン(選択),視界,—,0,—,,精神に作用する音楽を奏でることで、他人を自在に操るエフェクト。,対象はシナリオ終了まで、このエネミーの命令にしたがう。この効果は非オーヴァードにのみ効果があり、このエネミーが死亡するか、GMの指定した条件が満たされることで解除される。,,,,,,IC-ミューズの調べ,,,,,,,,53
EA-ワールウィンド,EA,ハヌマーン,エネミー,ワールウィンド,ワールウィント,3,3,イニシアチブプロセス,—,自動成功,自身,至近,—,0,—,,超高速移動により、任意の場所に移動するエフェクト。,使用することで、シーン内の任意の場所に移動できる。この時、シーンから退場をしてもよい。このエフェクトは侵蝕率でレベルアップせず、1シナリオにLV回まで使用できる。,,,,,,基本2-ワールウィンド,,,,,,,,53
EA-完全複製,EA,モルフェウス,エネミー,完全複製,カンセンフクセイ,10,10,メジャーアクション,〈知覚〉,自動成功,自身,至近,—,0,—,,無機物を複製するエフェクト。,物品ひとつ、あるいは乗物や建物などをひとつ、完全にコピーして造り出す。これを見破るには、このエネミーの〈知覚〉と、見破る側のキャラクターの〈知覚〉で対決を行なうこと。この時、このエネミーの行なう〈知覚〉判定の達成値を+LVする。,,,,,,,,,,,,,,53
EA-キングダム,EA,モルフェウス,エネミー,キングダム,キンクタム,5,5,メジャーアクション,—,自動成功,自身,至近,—,0,—,,,建造物を造り出すエフェクト。作成する建造物は、ビルひとつから街ひとつまでGMが自由に決定できる。この効果はこのエネミーの任意のタイミングで解除できる。また、このエネミーが死亡した場合も、この効果は解除される。このエフェクトは侵蝕率でレベルアップせず、1シナリオにLV回まで使用できる。,,,,,,基本2-キングダム,,,,,,,,53
EA-結合解除,EA,モルフェウス,エネミー,結合解除,ケツコウカイショ,3,3,メジャーアクション,〈RC〉,対決,単体,視界,—,0,—,,物質の分子結合を失わせ、あらゆるものを砂へと変化させるエフェクト。,射撃攻撃を行なう。命中した場合、対象が装備または所持しているアイテムひとつを破壊する。ただしエフェクトの効果によって常備化されたアイテムは破壊できない。このエフェクトは侵蝕率でレベルアップせず、1シナリオにLV回まで使用できる。,,,,,,基本2-結合解除,,,,,,,,53
EA-元素変換,EA,モルフェウス,エネミー,元素変換,ケンソヘンカン,1,1,メジャーアクション,—,自動成功,自身,至近,—,0,—,,大気やその場にある物質を使って、このエネミーが構造を把握している物質を作り出すエフェクト。,水などの単純な構造の物質はもちろん、把握しているなら金属や薬品などを作り出すこともできる。GMは必要と感じたなら、〈RC〉による判定を行なわせてもよい。,,,,,,基本2-元素変換,,,,,,,,53
