id,supplement,category,name,ruby,type,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_weapon_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
IA-従者爆発,IA,トレイルアイテム:ブレイクアップ,従者爆発,シュウシャハクハツ,一般,,,,,5,5,,あなたがいつでも従者を爆発させられることを表わす。,ブラム=ストーカーのみ取得できる。イニシアチブプロセスで使用する。シーンに登場しているあなたの従者ひとつにメインプロセスを行なわせる。このメインプロセスでは戦闘移動と全力移動を行なえず、メジャーアクションでは、従者は《闇夜の呪い》を組み合わせた判定しか行なえない。,,,,,,,RU-従者爆発,EA-赤色の従者 EA-闇夜の呪い,,,,,,,0,5
IA-従者爆発II,IA,トレイルアイテム:ブレイクアップ,従者爆発II,ジュウシャバクハツII,一般,,,,,10,10,,あなたの従者の爆発が、建物や乗り物を破壊できることを表わす。,あなたの従者が使用する《闇夜の呪い》では、攻撃を行なう代わりに、その従者がいるエンゲージの建物ひとつ、あるいはヴィークルひとつを破壊できる。建物をどの程度破壊できるかはGMが決定する。《闇夜の呪い》を組み合わせた判定を行なう際に、この効果を適用するか決定すること。,,,,,,,RU-従者爆発II,EA-赤色の従者 EA-闇夜の呪い,,,,,,,0,10
IA-適合者の因子,IA,トレイルアイテム:ブレイクアップ,適合者の因子,テキコウシャノインシ,一般,,,,,10,10,,あなたが“賢者の石”の適合者を元に作られた複製体であることを表わす。,あなたが「Dロイス:賢者の石」を取得しているキャラクターと同じエンゲージにいる間、あなたが行なうあらゆる判定のダイスに+1個する。このアイテムは「Dロイス:複製体」を取得しているキャラクターのみ取得できる。,,,,,,,RU-適合者の因子,,,,,,,LM-賢者の石 LM-複製体,0,10
IA-グローイングクリスタル,IA,トレイルアイテム:ブレイクアップ,グローイングクリスタル,クローインククリスタル,一般,,,,,30,30,,あなたの賢者の石が他の賢者の石を吸収する、あるいは困難を乗り越えることで成長していることを表わす。,あなたの取得している「Dロイス:賢者の石」の使用回数に+1回する。このアイテムは「Dロイス:賢者の石」を取得しているキャラクターのみ取得できる。,,,,,,,RU-グローイングクリスタル,,,,,,IA-プライメイト:アース IA-プライメイト:エターナル IA-プライメイト:リターンズ,LM-賢者の石,0,30
IA-プライメイト:アース,IA,トレイルアイテム:ブレイクアップ,プライメイト:アース,フライメイトアース,一般,,,,,200,200,,あなたが地球と同化したプライメイトオーヴァードであることを表わすユニークアイテム。地球上の命すべてはあなたの命でもある。,メジャーアクションで使用する。シーンに登場しているDロイスかEロイスをひとつも取得していないキャラクターすべてのHPを0にし、あなたのHPを最大まで回復する。この効果は1シナリオに1回まで使用できる。このアイテムはグローイングクリスタルを取得しているキャラクターのみ取得できる。,,,,,,,RU-プライメイト:アース,,,,,,IA-グローイングクリスタル,LM-賢者の石,0,200
IA-プライメイト:エターナル,IA,トレイルアイテム:ブレイクアップ,プライメイト:エターナル,フライメイトエターナル,一般,,,,,200,200,,あなたが永遠の生命を得たプライメイトオーヴァードであることを表わすユニークアイテム。あなたは不老不滅にして不死の完全存在である。,シーンに登場しているキャラクターが戦闘不能になった直後に使用する。そのキャラクターは戦闘不能を回復し、HPをHP最大値まで回復する。この効果は1シーンに1回まで使用できる。このアイテムはグローイングクリスタルを取得しているキャラクターのみ取得できる。,,,,,,,RU-プライメイト:エターナル,,,,,,IA-グローイングクリスタル,LM-賢者の石,0,200
IA-プライメイト:リターンズ,IA,トレイルアイテム:ブレイクアップ,プライメイト:リターンズ,フライメイトリターンス,一般,,,,,200,200,,あなたが日常へと回帰したプライメイトオーヴァードであることを表わすユニークアイテム。,いつでも使用できる。100点以下の任意の点数を選択せよ。あなたの侵蝕率は即座にその点数分だけ上昇する。その逆に、シーンに登場しているあなた以外のすべてのキャラクターの侵蝕率は同じだけ減少する。この効果は1シナリオに1回まで使用できる。このアイテムはグローイングクリスタルを取得しているキャラクターのみ取得できる。,,,,,,,RU-プライメイト:リターンズ,,,,,,IA-グローイングクリスタル,LM-賢者の石,0,200
IA-未完のラブソング,IA,トレイルアイテム:オリジン,未完のラブソング,ミカンノラフソンク,一般,,,,,2,2,,あなたの誰かに対する恋心を扱った自作の歌。作成中のため人に聞かせられるものではないが、完成すればこの歌であの子のハートをゲットする予定だ。,あなたが取得しているロイスのうち、ポジティブが純愛か慕情のキャラクターが登場している間、あなたが行なうメジャーアクションの判定のダイスに+2個し、リアクションの判定のダイスに−1個する。,,,,,,,RU-未完のラブソング,,,,,,,,0,2
IA-引用による助言,IA,トレイルアイテム:オリジン,引用による助言,インヨウニヨルショケン,一般,,,,,3,3,,シェイクスピアの作品などからセリフや言葉を引用し、対象に助言を与える。,シーンに登場している、あなた以外のキャラクターが判定を行なう直前に使用する。その判定のダイスに+1個する。この効果は1シナリオに3回まで使用できる。,,,,,,,RU-引用による助言,,,,,,,,0,3
IA-サテライトアイ,IA,トレイルアイテム:オリジン,サテライトアイ,サテライトアイ,一般,,,,,3,3,,あなたは“衛星軌道支部長”大宙ヒカルのサポートを受けている。彼女の支援により、あなたは行動が有利になる。,あなたが判定を行なう直前に使用する。その判定の達成値に+2する。この効果は1シナリオに3回まで使用できる。,,,,,,,RU-サテライトアイ,,,,,,,,0,3
IA-オーヴァードメンター,IA,トレイルアイテム:オリジン,オーヴァードメンター,オーウァートメンター,一般,,,,,5,5,,あなたがオーヴァードを教育する知識を表わす。,シーンに登場しているあなた以外のキャラクターがエフェクトを組み合わせた判定を行なう直前に使用する。その判定のダイスに+2個する。この効果は1シナリオに1回まで使用できる。,,,,,,,RU-オーヴァードメンター,,,,,,,,0,5
IA-復讐のタグ,IA,トレイルアイテム:オリジン,復讐のタグ,フクシュウノタク,一般,,,,,5,5,,何者かに殺された仲間の遺品であるタグ。あなたはそのタグに復讐を誓っている。,あなたが行なう攻撃の攻撃力に+3する。ただし、あなたが攻撃を行なうたびに、あなたの侵蝕率に+1する。,,,,,,,RU-復讐のタグ,,,,,,,,0,5
IA-オーバーカウンター,IA,トレイルアイテム:オリジン,オーバーカウンター,オーハーカウンター,一般,,,,,10,10,,あなたの対抗種としての力が、みずからを傷つけるほど強力であることを表わす。,あなたがオーヴァードに与えるダメージに+2Dする。ただし、あなたがこの効果を使用した場合、使用したメインプロセスの終了時にあなたはHPを2D点失う。このアイテムは「Dロイス:対抗種」を取得しているキャラクターのみが取得できる。,,,,,,,RU-オーバーカウンター,,,,,,,LM-対抗種,0,10
IA-思い出の写真,IA,トレイルアイテム:オリジン,思い出の写真,オモイテノシャシン,一般,,,,,15,15,,あなたの思い出のよすがとなっている一葉の写真。その写真があなたの心を日常へと繋ぎ留めてくれる。,あなたが行なうバックトラックでは、さらに侵蝕率に−4する。このアイテムはひとりにつき1個まで取得できる。,,,,,,,RU-思い出の写真,,,,,,,,0,15
