id,supplement,category,name,ruby,type,skill,acc,acc_int,atk,atk_int,guard,guard_int,rng,rng_int,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_faq_id,ref_info_id,refed_power_id,refed_armor_id,refed_general_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
IA-ラプトルソー,IA,エンブレムアイテム:ステイト・オブ・グレイス,ラプトルソー,ラフトルソー,エンブレム/射撃,〈RC〉,−3,-3,18,18,—,0,30m,30,,,,,50,50,,ジャガンナートタンクに搭載可能な戦闘用ドローン。こちらもオーヴァードの意思に基づき自律操縦を行なう。,この武器を使用する判定には「技能:〈射撃〉」のエフェクトを組み合わせることができる。,,,,,,,,,,,,,,,,,5,50
IA-ARコンバットアクス,IA,エンブレムアイテム:ストレンジャーズ,ARコンバットアクス,ARコンバットアクス,エンブレム/白兵,〈白兵〉,−1,-1,8,8,2,2,至近,0,,,,,5,5,,オーヴァード化した隊員向けにあつらえられた格闘武器。一般的な消火斧をベースにより頑強で外殻貫通力を高めており、見た目に反して信頼性の高い武器である。,この武器による攻撃は対象の装甲値に5してダメージを算出する。,,,,,,,,,,,,,,,,,3,5
IA-カグツチ,IA,エンブレムアイテム:ストレンジャーズ,カグツチ,カクツチ,エンブレム/白兵,〈白兵〉,−2,-2,13,13,8,8,至近,0,,,,,50,50,,旧日本軍から伝わるという軍刀。何かの破片から錬成しなおしたものらしいが、なぜこの剣がカグツチというのかは定かではない。非常に硬質かつ剛性の強い素材で作られているようで、決して折れず曲がらないといわれている。,この武器はエフェクトの効果によって破壊されない。,,,,,,,,,,,,,,,,,3,50
IA-ARバトルカービン,IA,エンブレムアイテム:ストレンジャーズ,ARバトルカービン,ARバトルカービン,エンブレム/射撃,〈射撃〉,−4/0,0,11,11,—,0,30m/50m,30,,,,,10,10,,対オーヴァード自動小銃。火力と携帯性という相反する性能要求を無理矢理同居させた代物。展開式ストック付き。,マイナーアクションで使用する。そのシーンの間、命中と射程は/の右側となり、この武器を至近不可として扱う。,,,,,,,,,,,,,,,,,5,10
IA-ARショットガン,IA,エンブレムアイテム:ストレンジャーズ,ARショットガン,ARショットガン,エンブレム/射撃,〈射撃〉,0,0,10,10,—,0,20m,20,,,,,15,15,,AR(アンチレネゲイド)特殊弾を使用するショットガン。AR特殊弾を受けたオーヴァードは、一時的にレネゲイドの変調をきたし、運動能力が落ちてしまう。,この武器による射撃攻撃で、オーヴァードのキャラクターに1点でもHPダメージを与えた場合、そのラウンドの間、対象の【行動値】に−5する。,,,,,,,,,UG-ARショットガン,,,,,,,,5,15
IA-PIB,IA,エンブレムアイテム:ストレンジャーズ,PIB,PIB,エンブレム/射撃,〈射撃〉,0,0,14,14,—,0,100m,100,,,,,40,40,,ストレンジャーズ隊長の黒崎剛道が副隊長時代に使用したマークスマンライフル。精密調整されており、狙い通りの射撃を可能にする。,あなたが行なう〈射撃〉判定の達成値に+5する。至近不可。,,,,,,,,,,,,,,,,,5,40
IA-インスタントウェポン,IA,エンブレムアイテム:ストレンジャーズ,インスタントウェポン,インスタントウェホン,白兵/射撃,〈白兵〉/〈射撃〉,−1,-1,7,7,4,4,至近/10m,10,,,,,15,15,,あなたはその場にあるものを即席の武器として利用する技術に長けている。,マイナーアクションで使用する。そのシーンの間、以下のデータの武器を作成し、装備する。この効果は1シーンに1回まで使用できる。クリエイトアイテムとして扱い、「種別:射撃」で使用する場合、技能、射程は/の右側となる。,,,,,,,IA-インスタントウェポン,,,,,,,,,,1,15
IA-強化義体,IA,エンブレムアイテム:ストレンジャーズ,強化義体,オークメンテーション,白兵,〈白兵〉,−1,-1,10,10,6,6,至近,0,,,,,50,50,,防衛隊の独自技術によって開発された機械化義体。,ブラックドッグのシンドロームを持つキャラクターのみ常備化できる。機械であることを見破るには〈知覚〉の対決に勝利しなければならない。あなたの装甲値に+10し、素手のデータが以下のように変更となる。,,,105,,,,IA-強化義体,,,,,,,,,,0,50
IA-インスペクター,IA,エンブレムアイテム:ゼノス,インスペクター,インスヘクター,エンブレム/白兵,〈白兵〉,0/−4,0,10,10,4,4,至近,0,,,,,20,20,,都築京香の目に適った者にのみ与えられる生きている剣。所持者の受けるストレスに反応する性質を持つ。,あなたがいずれかの“プラン:~~”の効果を受けている場合、この武器の命中は/の右側となり、この武器によるエフェクトを組み合わせた攻撃のダメージに+2Dする。,,,,,,,,,,,,,,,IA-プラン:リサーチ IA-プラン:エリミネート IA-プラン:サバイブ,,3,20
IA-キーンネイバー,IA,エンブレムアイテム:ゼノス,キーンネイバー,キーンネイハー,エンブレム/白兵,〈白兵〉,0,0,7,7,5,5,至近,0,,,,,20,20,,ゼノスに所属する、白兵武器の姿をしたEXオーヴァード。あなたが携えている得物はあなたの相棒でもある。,セットアッププロセスで使用する。そのシーン中、この武器の攻撃力に+3する。この効果を使用した場合、あなたの侵蝕率に+3する。,,,,,,,,,,,,,,,,,3,20
IA-源紫刀,IA,エンブレムアイテム:ゼノス,源紫刀,ケンシトウ,エンブレム/白兵,〈白兵〉,0,0,11,11,2,2,至近,0,,,,,25,25,,ゼノスに連なる神祠に奉納されていた霊剣。秘められた力を励起させることで、因縁さえ断ち切るほどの鋭い斬れ味を発揮するといわれる。,マイナーアクションで使用する。そのメインプロセスの間、この武器による攻撃のダメージに+3Dする。この効果は1シナリオに1回まで使用できる。,,,,,,,,,,,,,,,,,3,25
IA-イリュージョンブレイカー,IA,エンブレムアイテム:ゼノス,イリュージョンブレイカー,イリューションフレイカー,エンブレム/射撃,〈射撃〉,0,0,4,4,—,0,10m,10,,,,,10,10,,微弱なエフェクトによるまやかしを打ち破る効果を持つデリンジャー。実弾だけでなく、呪破専用の弾丸も付属している。,この武器による射撃攻撃が命中した場合、対象が受けているイージーエフェクトの効果はすべて終了する。この効果は1シーンに1回まで適用することができ、この時ダメージを与えないことを選んでもよい。,,,,,,,,,,,,,,,,,5,10
IA-留める塩,IA,エンブレムアイテム:ゼノス,留める塩,トトメルシオ,エンブレム/射撃,〈射撃〉,−1,-1,8,8,—,0,20m,20,,,,,15,15,,標的の性質を変化させる物質を放つ謎の銃。標的の周囲を塩の結晶に変質させて足回りを封じる。,この武器による攻撃で対象に1点でもHPダメージを与えた場合、対象にバッドステータスの硬直を与える。,,,,,,,,,,,,,,,,,5,15
IA-断罪のクロス,IA,エンブレムアイテム:ゼノス,断罪のクロス,タンサイノクロス,エンブレム/射撃,〈射撃〉,−4,-4,24,24,—,0,視界,,,,,,35,35,,ゼノスが回収した巨大な十字架を流用したクロスボウ。ある聖者の意思が宿ったレネゲイドビーイングだといわれているが真相は不明だ。,あなたがバッドステータスの暴走を受けていない場合、この武器による攻撃の判定のダイスに−7個する。両手持ち。至近不可。,,,,,,,,,,,,,,,,,5,35
IA-醜の御盾,IA,エンブレムアイテム:ティンダロス,醜の御盾,シコノミタテ,エンブレム/白兵,〈白兵〉,−3,-3,0,0,10,10,至近,0,,,,,30,30,,EXレネゲイドに感染した律令時代の防人が使った木製の大盾。表面に渦のような模様が描かれており、オーヴァードの攻撃を受けると模様が光る。,ガードを行なう直前に使用する。ガードした攻撃から受けるダメージを0に変更する。この効果を使用した場合、あなたの侵蝕率に+3Dする。この効果は1シナリオに1回まで使用できる。,,,,,,,,,UG-醜の御盾,,,,,,,,3,30
IA-†黒の篭手,IA,エンブレムアイテム:ティンダロス,†黒の篭手,クロノコテ,エンブレム/白兵,〈白兵〉,−2,-2,19,19,5,5,至近,0,,,,,30,30,,憎悪の衝動に取り憑かれたEXレネゲイドの漆黒の篭手。強い復讐心を持つものだけがこの憎悪を制御し使いこなせる。,衝動判定に失敗した時、あなたはロイスを持つキャラクターひとりを対象とするバッドステータスの憎悪を受ける。どのキャラクターへの憎悪を受けるかはあなたが選択してよい。,,,,,,,,,,,,,,,,,3,30
IA-プラズマスパイカー,IA,エンブレムアイテム:テンペスト,プラズマスパイカー,フラスマスハイカー,エンブレム/白兵,〈白兵〉,−2,-2,15,15,1,1,至近,0,,,,,15,15,,超高熱のプラズマを発生させ目標を焼き切る兵器。再生力の高いオーヴァードに対抗するために米軍が開発した新武装。連続した運用には大型のバッテリーが必要となる。,この武器は1シナリオに1回まで使用できる。,,,,,,,,,,,,,,,IA-マルチバッテリー,,3,15
IA-SMAW,IA,エンブレムアイテム:テンペスト,SMAW,SMAW,エンブレム/射撃,〈射撃〉,0,0,20,20,—,0,500m,500,,,,,15,15,,多目的強襲兵器と呼ばれるマルチユースロケットランチャー。テンペストでは対オーヴァード用に調整した専用の弾頭と合わせて用いる。,この武器による攻撃を「対象:範囲」に変更する。この効果は攻撃に組み合わせたエフェクトの対象より優先する。この効果は1シナリオに1回まで使用できる。至近不可。,,,,,,,,,,,,,,,,,5,15
IA-ヘビーバンキッシャー,IA,エンブレムアイテム:テンペスト,ヘビーバンキッシャー,ヘヒーハンキッシャー,エンブレム/射撃,〈射撃〉,0,0,12,12,—,0,30m,30,,,,,20,20,,地面に三脚で設置する固定式の機関銃。,搭載火器。この武器は搭乗状態でなくても装備できるが、その場合はあなたは移動できず、あなたが行なうドッジの判定のダイスに−3個する。,,,,,,,,,,,,,,,,,5,20
IA-手業師のナイフ,IA,エンブレムアイテム:フリーランス,手業師のナイフ,テワサシノナイフ,エンブレム/白兵,〈白兵〉,0,0,6,6,2,2,至近,0,,,,,10,10,,手品師や解錠師など手先の器用さを武器とするものが愛用するナイフ。羽のように軽く、さまざまな用途で役に立つ。,あなたが行なう【感覚】判定の直前に使用する。その判定のダイスに+3個する。この効果は1シナリオに3回まで使用できる。,,,,,,,,,,,,,,,,,3,10
IA-流れ業物,IA,エンブレムアイテム:フリーランス,流れ業物,ナカレワサモノ,エンブレム/白兵,〈白兵〉,−1,-1,8,8,3,3,至近,0,,,,,15,15,,裏社会の守り屋たちの手を渡り歩いたという日本刀。実力ある使い手が持てばその身を末永く守護するという。,あなたがドッジの判定を行なう直前に使用する。その判定のクリティカル値に−1(下限値6)する。この効果は〈白兵〉4レベル以上でなければ使用できず、1シナリオに1回まで使用できる。,,,,,,,,,,,,,,,,,3,15
IA-無銘の護り刀,IA,エンブレムアイテム:フリーランス,無銘の護り刀,ムメイノマモリカタナ,エンブレム/白兵,〈白兵〉,0,0,8,8,5,5,至近,0,,,,,15,15,,特殊な製法で打たれた非常に強靭な刀。その刀匠は腕利きの荒事師にしか刀を造らないといわれる。,この武器によるガードの直前に使用する。そのガードのガード値に+10する。この効果は1シーンに1回まで使用できる。,,,,,,,,,,,,,,,,,3,15
